rastr,decstr,st_pmra,st_pmraerr1,st_pmralim,st_pmdec,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeplim,pl_rade,pl_radeerr1,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmaglim,st_dist,st_distlim,st_teff,st_tefferr1,st_tefflim,st_logg,st_loggerr1,st_logglim,st_raderr1,st_radlim,tfopwg_disp_APC,tfopwg_disp_CP,tfopwg_disp_FA,tfopwg_disp_FP,tfopwg_disp_KP,tfopwg_disp_PC
46672.34,-38.24193888888889,-76.902,0.073,0.0,-84.817,0.0,2460046.212,0.002995,0,12.2772444,3.09e-05,0,3.8398889,0.2858788,0,869.4629182,44.49966,0,2.8635085,0.418413,0,64.3195695,722.2799042,9.5275,0.006,0,95.1274,0,5767.0,189.0,0,4.34736,2.00358,0,0.0467135,0,0.0,1.0,0.0,0.0,0.0,0.0
41832.68,-37.69280833333334,-6.075,0.044,0.0,2.292,0.0,2458574.584,0.000359,0,5.6316663,3.8e-06,0,6.5350826,0.0335298,0,13883.40177,94.857735,0,33.6448759,1.6967282,0,2898.443104,1871.375522,11.1689,0.006,0,789.341,0,6632.0,200.0,0,4.20607,1.94281,0,0.139628,0,1.0,0.0,0.0,0.0,0.0,0.0
18759.65,-52.25656111111111,17.488,0.046,0.0,32.329,0.0,2458570.226,0.002456,0,0.861484,0.000147,0,1.293669,0.397879,0,286.708078,38.300644,0,2.512038,4.220942,0,10152.61494,2560.143025,9.647,0.006,0,168.781,0,5724.7,57.0,0,3.82,0.08,0,0.165864,0,0.0,0.0,1.0,0.0,0.0,0.0
42126.06,-22.645155555555554,-20.357,0.064,0.0,-0.924,0.0,2458570.565,0.000158,0,3.4464529,1.6e-06,0,2.462599,0.0186644,0,16320.79117,97.89503,0,12.5399052,0.614805,0,489.9461001,1199.932526,11.5122,0.008,0,283.971,0,5870.0,,0,4.4,,0,0.0445528,0,0.0,0.0,0.0,0.0,1.0,0.0
46886.34,-26.477772222222224,-29.268,0.061,0.0,-6.293,0.0,2458572.991,0.000252,0,3.764873,6.9e-05,0,2.759996,0.022034,0,22257.11845,135.14021,0,13.95182,0.090622,0,357.0122872,1108.639991,11.2175,0.006,0,211.416,0,5703.0,,0,4.51085,,0,,0,0.0,0.0,0.0,0.0,1.0,0.0
47672.55,-23.855811111111112,-10.709,0.064,0.0,2.776,0.0,2459316.292,0.00069,0,11.5294381,1.44e-05,0,4.881,0.091,0,25630.0,2.01662,0,18.7142,0.908215,0,149.636,974.0,12.2864,0.008,0,469.997,0,5956.0,192.0,0,4.31259,2.00378,0,0.05,0,1.0,0.0,0.0,0.0,0.0,0.0
46315.49,-41.92638333333333,-49.781,0.061,0.0,4.865,0.0,2459332.03,0.000279,0,4.9816784,3e-06,0,2.733,0.053,0,18110.0,1.51789,0,10.7801,0.64077,0,137.118,953.0,11.3728,0.006,0,177.291,0,5315.0,,0,4.51737,,0,0.05,0,0.0,0.0,0.0,0.0,1.0,0.0
46452.59,-45.41228333333333,-13.593,0.07,0.0,0.545,0.0,2459310.765,0.002039,0,4.6370479,1.05e-05,0,4.8238322,0.1169741,0,7765.997329,175.68155,0,15.3045465,1.0992488,0,1342.573266,1543.846965,12.3335,0.006,0,816.988,0,6438.0,,0,4.10962,,0,0.114653,0,0.0,0.0,0.0,0.0,1.0,0.0
39387.33,-71.014825,39.475,0.081,0.0,-76.411,0.0,2459335.352,0.00196,0,2.3260077,4.9e-06,0,0.9960868,0.1841219,0,3279.789132,161.50557,0,1.3960869,0.4417479,0,14.8966002,501.0620836,12.0874,0.007,0,25.2788,0,3231.0,,0,4.438,,0,0.0072715,0,0.0,1.0,0.0,0.0,0.0,0.0
45645.94,-20.127216666666666,-29.764,0.079,0.0,-11.733,0.0,2458575.945,0.000752,0,11.0163421,1.13e-05,0,3.5235771,0.0869932,0,6918.55579,179.18578,0,6.9124465,0.4840009,0,47.7085311,670.2992922,10.8815,0.006,0,135.371,0,5184.0,182.0,0,4.57383,0.395411,0,0.0503367,0,0.0,0.0,0.0,0.0,0.0,1.0
45645.94,-20.127216666666666,-29.764,0.079,0.0,-11.733,0.0,2459313.643,0.001657,0,744.2007603,0.0028915,0,4.3105796,0.2273907,0,4290.778013,233.07181,0,5.3137751,0.6521376,0,0.173404,164.5828313,10.8815,0.006,0,135.371,0,5184.0,182.0,0,4.57383,0.395411,0,0.0503367,0,0.0,0.0,0.0,0.0,0.0,1.0
45645.94,-20.127216666666666,-29.764,0.079,0.0,-11.733,0.0,2458571.751,0.001773,0,2.7912365,1.21e-05,0,2.2947027,0.4275931,0,876.8413933,99.24696,0,2.584596,1.0251884,0,297.566297,1059.291981,10.8815,0.006,0,135.371,0,5184.0,182.0,0,4.57383,0.395411,0,0.0503367,0,0.0,0.0,0.0,0.0,0.0,1.0
45636.47,-18.71564722222222,-23.173,0.08,0.0,-12.865,0.0,2459329.25,0.000441,0,4.971298,4.6e-06,0,3.283,0.088,0,12130.0,1.33654,0,12.1956,0.676242,0,238.875,1095.0,11.5037,0.006,0,271.103,0,5510.0,,0,4.44137,,0,0.06,0,0.0,0.0,0.0,0.0,1.0,0.0
48901.97,-16.496502777777778,12.072,0.077,0.0,-3.837,0.0,2459310.444,0.000474,0,4.4656343,2.4e-06,0,3.512518,0.0286014,0,17333.75572,117.99138,0,14.6467763,0.639559,0,471.601595,1188.539353,11.3473,0.006,0,297.462,0,6070.0,,0,4.4201,,0,0.0470527,0,0.0,0.0,0.0,0.0,1.0,0.0
39551.99,-58.76603055555555,-24.478,0.089,0.0,19.54,0.0,2459313.564,0.003533,0,12.4458741,0.0050027,0,11.5424587,0.2581574,0,7049.377739,189.3522,0,21.0847933,8.848064,0,308.6584229,1069.028498,9.5369,0.006,0,220.953,0,6746.0,202.0,0,4.41572,0.439532,0,0.0662512,0,0.0,0.0,0.0,1.0,0.0,0.0
42858.72,-36.44664166666667,251.112,0.051,0.0,-145.059,0.0,2458572.6,0.001757,0,15.6653322,3.84e-05,0,2.9937799,0.2351372,0,1317.653048,75.2017,0,2.0999942,0.2008935,0,5.0996209,383.2694675,9.73597,0.007,0,27.1701,0,3806.0,66.0,0,4.73575,0.338566,0,0.0157771,0,0.0,1.0,0.0,0.0,0.0,0.0
42858.72,-36.44664166666667,251.112,0.051,0.0,-145.059,0.0,2458571.416,0.00123,0,8.2466133,1.46e-05,0,2.4120909,0.4117858,0,1071.206785,60.144234,0,1.7687315,0.8504002,0,11.9974754,474.6704725,9.73597,0.007,0,27.1701,0,3806.0,66.0,0,4.73575,0.338566,0,0.0157771,0,0.0,1.0,0.0,0.0,0.0,0.0
43948.5,-48.99226111111111,-8.827,0.051,0.0,-23.394,0.0,2458575.78,0.00054,0,8.3008562,5.7e-06,0,4.850157,0.074873,0,2683.100677,38.710037,0,8.5512662,0.4863168,0,468.7713718,1186.75213,9.3712,0.006,0,182.314,0,7199.0,208.0,0,4.3586,0.384488,0,0.0833116,0,0.0,0.0,0.0,0.0,0.0,1.0
47840.12,-14.726294444444443,-60.6,0.083,0.0,-26.012,0.0,2459574.943,0.000164,0,4.6336155,1.6e-06,0,3.557,0.041,0,7660.0,0.0756118,0,15.2453,0.624586,0,734.672,1450.0,8.69009,0.006,0,161.743,0,6780.0,202.0,0,4.08247,0.654941,0,0.07,0,0.0,1.0,0.0,0.0,0.0,0.0
38383.92,-47.00331388888889,-14.916,0.07,0.0,10.537,0.0,2458543.831,0.000154,0,0.7839149,1.4e-06,0,1.6423921,0.0697174,0,918.1396434,15.629073,0,,,0,3608.534279,1976.753236,8.2158,0.007,0,634.714,0,5780.0,,0,4.438,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
45748.51,-29.360183333333335,14.9,0.076,0.0,11.889,0.0,2459329.902,0.000121,0,3.0524018,8e-07,0,2.483,0.023,0,22270.0,0.175155,0,13.7594,0.652368,0,344.149,1199.0,10.7875,0.006,0,163.371,0,5545.0,,0,4.52787,,0,0.04,0,0.0,0.0,0.0,0.0,1.0,0.0
42417.32,-21.436988888888887,-46.424,0.047,0.0,-1.172,0.0,2458570.773,0.000139,0,1.3541342,6e-07,0,2.0812883,0.0245374,0,20039.55067,160.75624,0,13.2236638,0.851882,0,950.0562665,1415.979876,12.7492,0.006,0,341.925,0,5227.0,,0,4.47443,,0,0.0590452,0,0.0,0.0,0.0,0.0,1.0,0.0
44140.89,-17.089661111111113,-163.72,0.151,0.0,-36.819,0.0,2458577.042,0.001405,0,8.0239811,1.69e-05,0,1.7082731,0.3798141,0,4010.05776,293.40546,0,2.5926653,0.915131,0,5.3901675,388.6156751,12.2875,0.007,0,52.5122,0,3331.0,63.0,0,4.94964,0.399131,0,0.0122887,0,0.0,1.0,0.0,0.0,0.0,0.0
41317.35,-53.21577777777778,-119.182,0.044,0.0,3.231,0.0,2459312.121,0.002801,0,8.1125147,3.08e-05,0,2.0330298,0.3530448,0,1224.916066,115.09274,0,2.3812033,1.3902668,0,32.9624198,611.1172195,9.9222,0.006,0,55.3043,0,4498.94,87.0,0,4.5,0.19,0,0.0577939,0,0.0,0.0,0.0,0.0,0.0,1.0
38241.89,-62.34430833333334,3.567,0.047,0.0,-154.911,0.0,2460038.666,0.001922,0,2.7970316,6.4e-06,0,2.185,0.322,0,481.0,21.2174,0,1.84303,0.116988,0,413.894,1256.0,8.7537,0.006,0,64.5997,0,5849.0,190.0,0,4.5297,0.261519,0,0.05,0,0.0,1.0,0.0,0.0,0.0,0.0
21200.95,-64.36649999999999,-15.241,0.051,0.0,102.216,0.0,2458363.856,0.026544,0,18.6286102,0.0005372,0,30.0156194,1.5522952,0,570.252799,43.262672,0,1.6416264,0.0929226,0,4.285092,366.9524462,11.5026,0.007,0,65.5548,0,3783.0,,0,4.438,,0,0.0166798,0,0.0,0.0,0.0,0.0,0.0,1.0
24025.01,-62.660891666666664,7.75,0.064,0.0,32.109,0.0,2460176.555,0.004242,0,12.6693786,4.93e-05,0,4.818,1.166,0,321.0,26.2503,0,2.30678,0.159921,0,562.492,1356.0,9.8192,0.006,0,167.948,0,5853.8,45.2182,0,4.22099,0.115886,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
24025.01,-62.660891666666664,7.75,0.064,0.0,32.109,0.0,2460161.039,0.010458,0,38.5537648,0.0003573,0,6.071,0.529,0,329.0,19.2514,0,2.14038,0.136663,0,20.9962,596.0,9.8192,0.006,0,167.948,0,5853.8,45.2182,0,4.22099,0.115886,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
20907.85,-55.99588055555556,23.605,0.065,0.0,2.831,0.0,2458325.899,0.001114,0,2.1263165,6.5e-06,0,2.6285127,0.1668027,0,137.5302097,9.004813,0,1.7757918,0.1523791,0,2396.420161,1784.475093,9.4799,0.006,0,180.291,0,6623.0,200.0,0,4.38359,0.333554,0,0.0569849,0,0.0,0.0,0.0,0.0,0.0,1.0
27286.87,-60.75993333333333,-31.077,0.055,0.0,-36.691,0.0,2458329.387,0.002222,0,6.4872362,2.01e-05,0,2.5986372,0.2987767,0,112.7687265,9.936348,0,3.2602447,0.5036938,0,284.7722987,1047.717468,9.0255,0.006,0,184.204,0,4997.0,172.0,0,3.45154,0.335717,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
27664.85,-70.69623611111112,129.613,0.056,0.0,148.226,0.0,2458329.105,0.001091,0,5.4470648,9.8e-06,0,1.583301,0.4370769,0,862.2586997,63.576244,0,1.1245064,0.7926061,0,9.5471336,448.3198817,11.9802,0.007,0,43.407,0,3471.0,64.0,0,4.87707,0.378264,0,0.0111606,0,0.0,0.0,0.0,0.0,0.0,1.0
27664.85,-70.69623611111112,129.613,0.056,0.0,148.226,0.0,2458334.768,0.001743,0,12.9707041,2.54e-05,0,2.2669808,0.4713748,0,1208.789625,86.92166,0,1.3280332,0.6095109,0,3.0024214,335.728076,11.9802,0.007,0,43.407,0,3471.0,64.0,0,4.87707,0.378264,0,0.0111606,0,0.0,0.0,0.0,0.0,0.0,1.0
27664.85,-70.69623611111112,129.613,0.056,0.0,148.226,0.0,2458329.979,0.001952,0,8.0432343,1.92e-05,0,2.0067185,0.2376089,0,878.9302211,70.11529,0,1.2872781,0.1229553,0,5.6778261,393.6998701,11.9802,0.007,0,43.407,0,3471.0,64.0,0,4.87707,0.378264,0,0.0111606,0,0.0,0.0,0.0,0.0,0.0,1.0
29615.47,-63.909099999999995,-24.667,0.074,0.0,47.921,0.0,2458352.488,0.002935,0,199.5779073,0.0009281,0,11.8968751,0.192731,0,1766.617011,36.605125,0,6.9936043,0.2952909,0,7.5757108,423.1317323,8.9914,0.006,0,167.218,0,6988.0,205.0,0,4.25649,0.403409,0,0.0586934,0,0.0,0.0,0.0,0.0,0.0,1.0
29615.47,-63.909099999999995,-24.667,0.074,0.0,47.921,0.0,2458345.442,0.005589,0,41.0175174,0.0002666,0,8.2090013,0.3944129,0,229.2846536,19.79059,0,2.4013155,0.2561104,0,62.4617543,717.0068321,8.9914,0.006,0,167.218,0,6988.0,205.0,0,4.25649,0.403409,0,0.0586934,0,0.0,0.0,0.0,0.0,0.0,1.0
29615.47,-63.909099999999995,-24.667,0.074,0.0,47.921,0.0,2460203.621,0.048153,0,,,0,17.3550472,0.3328776,0,1628.25003,74.10458,0,6.4367306,0.3129347,0,6.7526693,411.1389473,8.9914,0.006,0,167.218,0,6988.0,205.0,0,4.25649,0.403409,0,0.0586934,0,0.0,0.0,0.0,0.0,0.0,1.0
28424.34,-68.29826388888888,-5.065,0.056,0.0,8.192,0.0,2458427.621,0.001388,0,139.3048512,0.0002187,0,12.1948293,0.1181793,0,5057.677628,81.47706,0,10.4668171,0.4535097,0,10.6694651,460.9516893,10.7525,0.006,0,341.221,0,6572.0,199.0,0,4.35381,0.434965,0,0.0590955,0,0.0,0.0,0.0,0.0,0.0,1.0
28424.34,-68.29826388888888,-5.065,0.056,0.0,8.192,0.0,2458583.274,0.003671,0,928.0455814,0.0009379,0,11.576689,0.1613313,0,6356.994468,138.43613,0,12.0672714,0.528396,0,3.6827047,353.3145101,10.7525,0.006,0,341.221,0,6572.0,199.0,0,4.35381,0.434965,0,0.0590955,0,0.0,0.0,0.0,0.0,0.0,1.0
17098.98,-66.01895,-7.454,0.045,0.0,19.694,0.0,2458416.496,0.002337,0,15.6477055,0.0002479,0,1.336067,0.5425854,0,1515.168947,157.38956,0,3.2193276,4.9658775,0,30.6368863,600.0409721,11.7345,0.006,0,215.208,0,5107.98,125.0,0,4.5443,0.2,0,0.204047,0,0.0,0.0,0.0,1.0,0.0,0.0
25712.15,-67.63122222222223,-0.395,0.04,0.0,25.382,0.0,2459236.957,0.001382,0,54.6616036,0.0001672,0,2.388,0.143,0,2020.0,1.0763,0,4.04767,0.238537,0,1.20276,291.0,10.8578,0.006,0,144.067,0,5379.0,185.0,0,4.50461,0.302612,0,0.04,0,0.0,0.0,0.0,1.0,0.0,0.0
25599.58,-70.55317222222222,4.668,0.038,0.0,-17.561,0.0,2458392.475,0.005715,0,52.4072665,0.000274,0,8.7541225,0.3799149,0,372.4627072,21.73401,0,3.3054594,0.3075001,0,40.8156414,644.6535906,10.0176,0.006,0,233.131,0,6270.01,40.0668,0,4.07467,0.111098,0,0.0647336,0,0.0,0.0,0.0,0.0,0.0,1.0
24232.89,-54.361,0.674,0.05,0.0,12.737,0.0,2458328.589,0.00082,0,8.7609906,1.08e-05,0,0.9094562,0.1388321,0,479.6082016,33.62394,0,2.9253441,1.8204955,0,288.3684545,1051.00961,10.2477,0.006,0,216.257,0,6168.88,51.1185,0,4.24191,0.131914,0,0.0562513,0,0.0,0.0,0.0,0.0,0.0,1.0
20156.77,-66.54040555555555,1.43,0.055,0.0,0.65,0.0,2458325.967,0.000532,0,0.8086308,4.3e-06,0,3.0190282,0.1449003,0,889.7191222,49.761765,0,3.0352964,0.413191,0,3462.2277,1956.404514,10.721,0.6,0,9590.75,0,5780.0,,0,4.438,,0,,0,0.0,0.0,1.0,0.0,0.0,0.0
26055.14,-73.39690555555556,83.35,0.045,0.0,-127.921,0.0,2458326.821,0.000597,0,1.8007935,4.3e-06,0,1.1863073,0.345455,0,622.5482076,43.959476,0,1.1904014,1.3750273,0,66.876621,729.3539345,11.7144,0.007,0,56.1927,0,3704.0,64.0,0,4.77431,0.348429,0,0.0140887,0,0.0,0.0,0.0,0.0,0.0,1.0
26055.14,-73.39690555555556,83.35,0.045,0.0,-127.921,0.0,2458327.416,0.000825,0,4.1400062,7.3e-06,0,1.0309175,0.2855551,0,740.3454035,59.59628,0,1.3230408,1.0773497,0,22.0406756,552.6192071,11.7144,0.007,0,56.1927,0,3704.0,64.0,0,4.77431,0.348429,0,0.0140887,0,0.0,0.0,0.0,0.0,0.0,1.0
26055.14,-73.39690555555556,83.35,0.045,0.0,-127.921,0.0,2458327.469,0.001079,0,2.7309449,8.5e-06,0,1.1118337,0.4246081,0,456.1893836,51.033875,0,1.0182347,1.8227699,0,38.383299,634.8269047,11.7144,0.007,0,56.1927,0,3704.0,64.0,0,4.77431,0.348429,0,0.0140887,0,0.0,0.0,0.0,0.0,0.0,1.0
23476.92,-57.679561111111106,23.531,3.268,0.0,58.968,0.0,2458358.46,0.001318,0,95.2391755,0.00012,0,1.5992619,0.0779163,0,5934.358224,318.53018,0,,,0,5.9970158,399.1200517,11.908,0.018,0,121.052,0,4270.0,173.0,0,4.57808,0.227225,0,,0,1.0,0.0,0.0,0.0,0.0,0.0
23632.59,-51.53970277777778,26.549,0.047,0.0,33.568,0.0,2458439.499,0.001588,0,5.5451661,1.48e-05,0,2.2293365,0.5011184,0,439.0185686,41.784996,0,1.9448048,2.1533554,0,199.6326492,958.6887743,10.5868,0.006,0,158.526,0,5643.0,188.0,0,4.48066,0.30271,0,0.047407,0,0.0,0.0,0.0,0.0,0.0,1.0
19143.82,-68.36207499999999,1.856,0.063,0.0,0.651,0.0,2458354.98,0.000925,0,0.9657303,6.7e-06,0,3.4341219,0.1780353,0,997.3701416,77.45131,0,3.2694344,0.3847999,0,2732.424609,1843.982506,12.3323,0.009,0,7596.91,0,5780.0,,0,4.138,,0,,0,1.0,0.0,0.0,0.0,0.0,0.0
24533.21,-72.7006638888889,-148.717,0.041,0.0,129.589,0.0,2460180.33,0.002141,0,0.7757012,7e-06,0,1.2815624,0.0582421,0,38.7087646,3.41657,0,0.8620247,0.4990821,0,8186.291963,2426.004248,7.5412,0.006,0,71.3672,0,6283.39,44.3964,0,4.438,,0,0.0518292,0,0.0,0.0,0.0,0.0,0.0,1.0
23516.57,-67.2882,-57.122,0.056,0.0,-449.845,0.0,2458327.391,0.001184,0,3.693916,8.9e-06,0,1.7264201,0.0739333,0,74.807186,5.88551,0,0.6501353,0.4510467,0,186.8668956,942.9807829,7.5209,0.006,0,28.1042,0,5235.78,28.5591,0,4.438,,0,0.0367236,0,0.0,0.0,0.0,0.0,0.0,1.0
30154.81,-18.74538611111111,-7.548,0.047,0.0,5.082,0.0,2459974.318,0.011221,0,15.3050693,0.0001821,0,3.872,2.27,0,770.0,216.467,0,10.4166,,0,340.827,1197.0,9.3309,0.007,0,403.772,0,5370.0,184.0,0,3.32339,0.486817,0,,0,0.0,0.0,0.0,1.0,0.0,0.0
21964.75,-68.57976111111111,-6.6,2.5,0.0,15.6,0.0,2458326.244,0.00205,0,1.4188153,8.4e-06,0,4.5754288,0.3029696,0,136.3471608,9.319393,0,,,0,1636.018524,1622.059585,10.714,0.018,0,285.647,0,5988.0,192.0,0,4.30679,2.00394,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
14672.59,-61.010866666666665,272.141,0.054,0.0,-442.905,0.0,2459357.993,0.001977,0,4.1177649,1.12e-05,0,1.212675,0.3363739,0,1948.140578,163.48494,0,1.276147,0.6242908,0,8.9265383,440.8496683,13.1018,0.007,0,51.8767,0,3376.0,,0,4.438,,0,0.0085697,0,0.0,0.0,0.0,0.0,0.0,1.0
15219.85,-75.90198611111111,-42.732,0.038,0.0,-74.262,0.0,2458346.013,0.002508,0,21.9166429,4.89e-05,0,3.3787978,0.4532627,0,1306.422409,70.94534,0,2.2852898,1.1000931,0,5.8871402,397.279215,11.9763,0.006,0,104.44,0,4130.0,171.0,0,4.438,,0,0.0584171,0,0.0,0.0,0.0,0.0,0.0,1.0
18219.82,-65.34507777777777,45.263,0.043,0.0,54.406,0.0,2458327.654,0.001442,0,5.2702557,1.2e-05,0,2.0186676,0.304843,0,511.6141762,34.62082,0,1.6776468,0.8097476,0,70.6617951,739.4620938,11.3042,0.006,0,106.984,0,4662.0,174.0,0,4.56787,0.2,0,0.0804573,0,0.0,0.0,0.0,0.0,0.0,1.0
32099.65,-43.71136944444444,45.227,0.042,0.0,-24.871,0.0,2458526.849,0.002444,0,9.7394089,4.85e-05,0,3.5625788,0.3071656,0,641.7240822,46.95302,0,2.2696307,0.4448311,0,60.3880789,710.9802766,10.0659,0.006,0,98.1848,0,5216.0,183.0,0,4.52613,0.315454,0,0.0491985,0,0.0,0.0,0.0,0.0,0.0,1.0
19915.08,-59.523275,8.506,0.042,0.0,91.193,0.0,2458340.473,0.008635,0,183.458919,0.011896,0,10.764682,0.878858,0,645.283132,92.63192,0,3.379417,1.013043,0,7.0550173,415.665778,10.3046,0.006,0,195.029,0,5804.3,76.0,0,3.89,0.12,0,0.162266,0,1.0,0.0,0.0,0.0,0.0,0.0
15084.96,-68.52512222222222,-18.955,0.038,0.0,13.972,0.0,2458332.252,0.004,0,28.3057042,0.000118,0,4.8265036,0.5572636,0,357.0692138,24.80041,0,2.7465985,1.1776367,0,55.5380247,696.2534449,10.5173,0.006,0,232.47,0,5704.59,42.9664,0,4.09162,0.115055,0,0.0637915,0,0.0,0.0,0.0,0.0,0.0,1.0
15084.96,-68.52512222222222,-18.955,0.038,0.0,13.972,0.0,2458406.671,0.01096,0,90.8479191,0.001058,0,11.1179142,0.7174127,0,314.2730564,29.205444,0,2.6152426,0.5265111,0,11.7310189,472.0126996,10.5173,0.006,0,232.47,0,5704.59,42.9664,0,4.09162,0.115055,0,0.0637915,0,0.0,0.0,0.0,0.0,0.0,1.0
21127.28,-31.074925,14.968,0.036,0.0,25.624,0.0,2459193.532,0.000549,0,25.1760133,2.71e-05,0,4.418,0.099,0,12570.0,0.751679,0,14.2012,0.716072,0,24.1525,617.0,10.9339,0.006,0,284.002,0,6025.9,128.6,0,4.3,0.08,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
21416.56,-48.99305,1.318,0.041,0.0,-2.148,0.0,2459249.588,0.000487,0,13.8665912,1.4e-05,0,6.491,0.063,0,7930.0,0.162,0,14.3875,0.604743,0,271.767,1131.0,10.9582,0.006,0,426.024,0,6707.0,133.4,0,4.2,0.09,0,0.07,0,0.0,0.0,0.0,0.0,0.0,1.0
17446.56,-59.09453888888889,-3.733,0.047,0.0,-2.789,0.0,2459125.847,0.011337,0,83.8962434,0.000222,0,13.0330846,0.2203743,0,1217.672325,34.356415,0,7.2168832,0.4784698,0,29.5832748,594.8141775,9.8467,0.006,0,263.145,0,5823.7,76.0,0,3.77,0.12,0,0.0984121,0,0.0,1.0,0.0,0.0,0.0,0.0
23931.51,-52.892402777777775,5.4,0.048,0.0,-17.345,0.0,2458359.734,0.00711,0,7.21048,0.00045,0,2.671,0.341,0,250.094,0.643423,0,3.7188,0.212937,0,124.246,930.0,8.9944,0.006,0,196.472,0,5920.4,78.3,0,3.91,0.33,0,0.06,0,0.0,0.0,0.0,1.0,0.0,0.0
37409.27,-42.165074999999995,8.928,0.047,0.0,7.102,0.0,2460026.624,0.00164,0,11.1972769,2.56e-05,0,3.061,0.434,0,1301.0,53.7906,0,2.62397,0.163711,0,33.9923,672.0,9.36,0.006,0,59.7117,0,4953.9,107.6,0,4.59,0.08,0,0.04,0,0.0,1.0,0.0,0.0,0.0,0.0
37409.27,-42.165074999999995,8.928,0.047,0.0,7.102,0.0,2460023.13,0.004363,0,734.4987702,8.04e-05,0,2.529,0.588,0,1004.0,72.6296,0,2.1838,0.168773,0,9.04438,483.0,9.36,0.006,0,59.7117,0,4953.9,107.6,0,4.59,0.08,0,0.04,0,0.0,1.0,0.0,0.0,0.0,0.0
27842.52,-35.00349722222222,7.426,0.041,0.0,-95.61,0.0,2458493.443,0.00335,0,1.55747,0.00022,0,2.714,0.128,0,3127.94,258.653,0,3.80336,1.12504,0,5034.13,2346.0,11.143,0.006,0,74.5217,0,4146.6,148.6,0,4.6,0.12,0,0.04,0,0.0,0.0,0.0,1.0,0.0,0.0
17828.83,-65.60966666666666,1.858,0.053,0.0,-0.031,0.0,2459126.769,0.00227,0,1.10223,,0,2.598,0.365,0,1015.0,140.5,0,7.4694027,4.917793,0,199185.0,5885.0,11.3029,0.006,0,7294.41,0,8747.0,230.0,0,4.08022,1.32314,0,1.46589,0,0.0,0.0,0.0,1.0,0.0,0.0
51523.92,-19.72456388888889,-0.04,0.082,0.0,17.257,0.0,2458598.073,0.00045,0,3.118536,8.4e-05,0,2.043274,0.024721,0,12242.73132,140.4948,0,11.857124,0.105384,0,481.9169727,1194.985966,10.6481,0.006,0,194.134,0,5700.0,,0,4.49158,,0,,0,0.0,0.0,0.0,0.0,1.0,0.0
46125.5,-46.38632222222222,-32.058,0.09,0.0,2.831,0.0,2459301.041,0.002404,0,16.2546802,7.18e-05,0,4.74,0.26,0,4950.0,1.90176,0,9.68176,0.544216,0,63.815,787.0,11.7528,0.006,0,400.331,0,5846.0,,0,4.41665,,0,0.07,0,0.0,0.0,0.0,0.0,1.0,0.0
50142.72,-31.84028888888889,8.77,0.065,0.0,-22.391,0.0,2458599.445,0.0006,0,3.752062,0.000147,0,3.680056,0.038559,0,9500.430305,83.71538,0,14.937131,0.135883,0,1237.736629,1512.783609,10.4445,0.006,0,282.091,0,6300.0,,0,4.16979,,0,,0,0.0,0.0,0.0,0.0,1.0,0.0
50307.8,-22.722427777777778,242.852,0.08,0.0,-252.531,0.0,2458606.785,0.002901,0,13.823303,0.004073,0,1.365217,0.266457,0,2556.532346,396.43063,0,2.806009,0.578105,0,4.5470053,372.4355382,11.1825,0.007,0,39.5907,0,3669.0,72.0,0,4.78896,0.361894,0,0.074,0,0.0,0.0,1.0,0.0,0.0,0.0
52226.21,-45.84048333333333,12.561,0.074,0.0,-73.208,0.0,2458602.856,0.000234,0,7.1335149,2.1e-06,0,3.1376265,0.0301952,0,18037.53002,118.12178,0,10.478658,0.7627535,0,64.4593609,722.6720336,11.1116,0.006,0,122.91,0,4775.0,,0,4.60305,,0,0.0568267,0,0.0,0.0,0.0,0.0,1.0,0.0
52226.21,-45.84048333333333,12.561,0.074,0.0,-73.208,0.0,2458597.576,0.001535,0,1.0115336,9.8e-06,0,1.6201453,0.2537838,0,640.6892788,73.85662,0,2.3332033,0.4378438,0,871.7333843,1385.848223,11.1116,0.006,0,122.91,0,4775.0,,0,4.60305,,0,0.0568267,0,0.0,1.0,0.0,0.0,0.0,0.0
52477.99,-39.26013611111111,15.019,0.086,0.0,-8.005,0.0,2458609.011,0.00086,0,13.5337579,1.44e-05,0,3.557125,0.1807191,0,2234.854757,56.9277,0,6.2692929,0.6167794,0,167.1947435,917.1183951,9.9623,0.006,0,201.873,0,6309.0,196.0,0,4.23525,0.340612,0,0.0571256,0,1.0,0.0,0.0,0.0,0.0,0.0
