,disposition_CONFIRMED,disposition_CANDIDATE,disposition_FALSE POSITIVE,disposition_REFUTED,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,st_rad,st_raderr1,st_radlim,ra,sy_dist,sy_vmag,sy_vmagerr1,sy_kmagerr1,sy_gaiamagerr1
3481,1.0,0.0,0.0,0.0,2.0,1.0,0.0,20.359,0.539092,0.016876,0.0,135.0194934,268.685,16.52,0.2,0.024,0.000486
3482,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.68851,0.658,0.062,0.0,176.6657559,396.913,15.006,0.126,0.019,0.00028
3483,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.6874352,0.69,0.0508,0.0,176.6657559,396.913,15.006,0.126,0.019,0.00028
3484,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.68796,0.643,0.039,0.0,176.6657559,396.913,15.006,0.126,0.019,0.00028
3485,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.471149,0.542,0.049,0.0,169.117028,182.536,15.748,1.133,0.024,0.000914
3486,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.471136,0.61,0.051,0.0,169.117028,182.536,15.748,1.133,0.024,0.000914
3487,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.471341,0.587449,0.038851,0.0,169.117028,182.536,15.748,1.133,0.024,0.000914
3488,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.471285,0.5,0.0372236,0.0,169.117028,182.536,15.748,1.133,0.024,0.000914
3489,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.4712802624,0.563,0.017267,0.0,169.117028,182.536,15.748,1.133,0.024,0.000914
3490,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.47114,0.57,0.03,0.0,169.117028,182.536,15.748,1.133,0.024,0.000914
3491,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.19945,0.61,0.051,0.0,169.117028,182.536,15.748,1.133,0.024,0.000914
3492,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.198884,0.542,0.049,0.0,169.117028,182.536,15.748,1.133,0.024,0.000914
3493,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.657,1.58,0.15,0.0,174.011661,476.703,12.27,0.069,0.024,0.000293
3494,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.65706,1.09,0.2,0.0,174.011661,476.703,12.27,0.069,0.024,0.000293
3495,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.65688,1.58,0.15,0.0,174.011661,476.703,12.27,0.069,0.024,0.000293
3496,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.65621,1.617,0.028,0.0,174.011661,476.703,12.27,0.069,0.024,0.000293
3497,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.656256,1.03,0.15678720000000002,0.0,174.011661,476.703,12.27,0.069,0.024,0.000293
3498,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.656304,1.561446,0.255936,0.0,174.011661,476.703,12.27,0.069,0.024,0.000293
3499,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7292591,0.66,0.096964,0.0,169.6327547,495.317,15.746,0.195,0.033,0.000839
3500,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.72926812424,0.766495,0.096964,0.0,169.6327547,495.317,15.746,0.195,0.033,0.000839
3501,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7292577,0.729,0.249,0.0,169.6327547,495.317,15.746,0.195,0.033,0.000839
3502,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7292684,0.445,0.066,0.0,169.6327547,495.317,15.746,0.195,0.033,0.000839
3503,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.729257,0.685548,0.05682,0.0,169.6327547,495.317,15.746,0.195,0.033,0.000839
3504,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.15344,1.12,0.26,0.0,174.2662454,449.237,12.144,0.069,0.024,0.000372
3505,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.1541,1.29,0.12,0.0,174.2662454,449.237,12.144,0.069,0.024,0.000372
3506,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.153,1.25,0.16,0.0,174.2662454,449.237,12.144,0.069,0.024,0.000372
3507,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.153765,1.32,0.1541392,0.0,174.2662454,449.237,12.144,0.069,0.024,0.000372
3508,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.15454,1.328888,0.160696,0.0,174.2662454,449.237,12.144,0.069,0.024,0.000372
3509,1.0,0.0,0.0,0.0,1.0,1.0,0.0,31.6372,0.76,0.03,0.0,168.5825696,349.881,14.065,0.114,0.027,0.000359
3510,1.0,0.0,0.0,0.0,1.0,1.0,0.0,31.6551,0.774,0.008,0.0,168.5825696,349.881,14.065,0.114,0.027,0.000359
3511,1.0,0.0,0.0,0.0,1.0,1.0,0.0,31.646306,0.73,0.059820000000000005,0.0,168.5825696,349.881,14.065,0.114,0.027,0.000359
3512,1.0,0.0,0.0,0.0,1.0,1.0,0.0,20.5065,0.73,0.02,0.0,176.1233077,313.764,14.345,0.08,0.027,0.000622
3513,1.0,0.0,0.0,0.0,1.0,1.0,0.0,20.507693,0.72,0.05628,0.0,176.1233077,313.764,14.345,0.08,0.027,0.000622
3514,1.0,0.0,0.0,0.0,1.0,1.0,0.0,20.5107,0.662,0.035,0.0,176.1233077,313.764,14.345,0.08,0.027,0.000622
3515,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.770522,0.696,0.049,0.0,177.3202331,457.125,15.668,0.084,0.03,0.000571
3516,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.7706297,0.67,0.0598,0.0,177.3202331,457.125,15.668,0.084,0.03,0.000571
3517,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.77065,0.45,0.12,0.0,177.3202331,457.125,15.668,0.084,0.03,0.000571
3518,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.73597,0.462,0.038,0.0,169.3034598,202.943,14.974,0.275,0.023,0.000499
3519,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.73594,0.57,0.12,0.0,169.3034598,202.943,14.974,0.275,0.023,0.000499
3520,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.73491,0.52,0.01,0.0,169.3034598,202.943,14.974,0.275,0.023,0.000499
3521,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.7348462,0.62,0.0658,0.0,169.3034598,202.943,14.974,0.275,0.023,0.000499
3522,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.73649,0.532,0.041,0.0,169.3034598,202.943,14.974,0.275,0.023,0.000499
3523,1.0,0.0,0.0,0.0,1.0,2.0,0.0,10.93406,0.52,0.01,0.0,169.3034598,202.943,14.974,0.275,0.023,0.000499
3524,1.0,0.0,0.0,0.0,1.0,2.0,0.0,10.93459,0.532,0.041,0.0,169.3034598,202.943,14.974,0.275,0.023,0.000499
3525,1.0,0.0,0.0,0.0,1.0,2.0,0.0,10.93241,0.57,0.12,0.0,169.3034598,202.943,14.974,0.275,0.023,0.000499
3526,1.0,0.0,0.0,0.0,1.0,2.0,0.0,10.9324,0.462,0.038,0.0,169.3034598,202.943,14.974,0.275,0.023,0.000499
3527,1.0,0.0,0.0,0.0,1.0,2.0,0.0,8.75198,0.634,0.039,0.0,169.483654,257.443,14.705,0.16,0.023,0.000513
3528,1.0,0.0,0.0,0.0,1.0,2.0,0.0,8.7529874,0.65,0.051000000000000004,0.0,169.483654,257.443,14.705,0.16,0.023,0.000513
3529,1.0,0.0,0.0,0.0,1.0,2.0,0.0,8.7529,0.546,0.05,0.0,169.483654,257.443,14.705,0.16,0.023,0.000513
3530,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.008383,1.420548,0.271895,0.0,246.8110909,367.6,13.183,0.137,0.019,0.000888
3531,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0106,1.7001095999999998,1.108379,0.0,246.8110909,367.6,13.183,0.137,0.019,0.000888
3532,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.00819,1.76,0.17,0.0,246.8110909,367.6,13.183,0.137,0.019,0.000888
3533,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.008278,0.71,1.108379,0.0,246.8110909,367.6,13.183,0.137,0.019,0.000888
3534,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.5353975,0.23,0.5193664,0.0,246.6114157,1038.41,15.93,0.03,0.019,0.000376
3535,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.53482,1.49,0.52,0.0,246.6114157,1038.41,15.93,0.03,0.019,0.000376
3536,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.535155,2.07,0.47,0.0,246.6114157,1038.41,15.93,0.03,0.019,0.000376
3537,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.535055,2.192,0.28,0.0,246.6114157,1038.41,15.93,0.03,0.019,0.000376
3538,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.20772,0.807,0.016,0.0,244.1419684,138.018,12.634,0.057,0.021,0.000254
3539,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.207632,0.72,0.05740920000000001,0.0,244.1419684,138.018,12.634,0.057,0.021,0.000254
3540,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.20773,0.713,0.076,0.0,244.1419684,138.018,12.634,0.057,0.021,0.000254
3541,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.2054,0.85,0.05,0.0,244.1419684,138.018,12.634,0.057,0.021,0.000254
3542,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.2091165,0.824666,0.069046,0.0,244.1419684,138.018,12.634,0.057,0.021,0.000254
3543,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.7843,0.384,0.052,0.0,338.0541631,174.955,14.542,0.137,0.043,0.000502
3544,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.7833,0.643,0.031,0.0,338.0541631,174.955,14.542,0.137,0.043,0.000502
3545,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.84947127,0.737576,0.063884,0.0,333.7518786,159.522,13.519,0.092,0.025,0.000386
3546,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.849271,0.715,0.043,0.0,333.7518786,159.522,13.519,0.092,0.025,0.000386
3547,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.8493,0.737576,0.063884,0.0,333.7518786,159.522,13.519,0.092,0.025,0.000386
3548,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.8492816,0.63,0.05,0.0,333.7518786,159.522,13.519,0.092,0.025,0.000386
3549,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.849274,0.715385,0.042897,0.0,333.7518786,159.522,13.519,0.092,0.025,0.000386
3550,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.849282,0.74,0.07,0.0,333.7518786,159.522,13.519,0.092,0.025,0.000386
3551,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.849302,0.662,0.044,0.0,333.7518786,159.522,13.519,0.092,0.025,0.000386
3552,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.8492818,0.65,0.0459794,0.0,333.7518786,159.522,13.519,0.092,0.025,0.000386
3553,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.849258,0.63,0.05,0.0,333.7518786,159.522,13.519,0.092,0.025,0.000386
3554,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0073,0.671,0.023,0.0,342.6918241,264.213,14.414,0.103,0.023,0.000494
3555,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.007156,0.68,0.040400000000000005,0.0,342.6918241,264.213,14.414,0.103,0.023,0.000494
3556,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0063,0.621,0.049,0.0,342.6918241,264.213,14.414,0.103,0.023,0.000494
3557,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0074,0.599,0.034,0.0,342.6918241,264.213,14.414,0.103,0.023,0.000494
3558,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0525273,0.76,0.05155540000000001,0.0,333.8218395,181.746,12.415,0.057,0.021,0.000424
3559,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.05254,0.86,0.1,0.0,333.8218395,181.746,12.415,0.057,0.021,0.000424
3560,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.05235,0.837,0.033,0.0,333.8218395,181.746,12.415,0.057,0.021,0.000424
3561,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.052475,0.803348,0.034461,0.0,333.8218395,181.746,12.415,0.057,0.021,0.000424
3562,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.05240378,0.836424,0.055855,0.0,333.8218395,181.746,12.415,0.057,0.021,0.000424
3563,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.53726,0.86,0.1,0.0,333.8218395,181.746,12.415,0.057,0.021,0.000424
3564,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.537071,0.803348,0.034461,0.0,333.8218395,181.746,12.415,0.057,0.021,0.000424
3565,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.5370422,0.76,0.046984399999999996,0.0,333.8218395,181.746,12.415,0.057,0.021,0.000424
3566,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.53712,0.837,0.033,0.0,333.8218395,181.746,12.415,0.057,0.021,0.000424
3567,1.0,0.0,0.0,0.0,1.0,3.0,0.0,22.881145,0.76,0.053492200000000004,0.0,333.8218395,181.746,12.415,0.057,0.021,0.000424
3568,1.0,0.0,0.0,0.0,1.0,3.0,0.0,22.882,0.837,0.033,0.0,333.8218395,181.746,12.415,0.057,0.021,0.000424
3569,1.0,0.0,0.0,0.0,1.0,3.0,0.0,22.88159,0.803348,0.034461,0.0,333.8218395,181.746,12.415,0.057,0.021,0.000424
3570,1.0,0.0,0.0,0.0,1.0,3.0,0.0,22.8827,0.86,0.1,0.0,333.8218395,181.746,12.415,0.057,0.021,0.000424
3571,1.0,0.0,0.0,0.0,1.0,2.0,0.0,20.6921,0.731,0.072,0.0,338.94255,311.313,14.266,0.114,0.023,0.00033
3572,1.0,0.0,0.0,0.0,1.0,2.0,0.0,20.6915,0.64,0.042,0.0,338.94255,311.313,14.266,0.114,0.023,0.00033
3573,1.0,0.0,0.0,0.0,1.0,2.0,0.0,20.698453,0.73,0.055999999999999994,0.0,338.94255,311.313,14.266,0.114,0.023,0.00033
3574,1.0,0.0,0.0,0.0,1.0,2.0,0.0,11.2954,0.731,0.072,0.0,338.94255,311.313,14.266,0.114,0.023,0.00033
3575,1.0,0.0,0.0,0.0,1.0,2.0,0.0,11.29665,0.64,0.042,0.0,338.94255,311.313,14.266,0.114,0.023,0.00033
3576,1.0,0.0,0.0,0.0,1.0,2.0,0.0,11.295158,0.73,0.062,0.0,338.94255,311.313,14.266,0.114,0.023,0.00033
3577,1.0,0.0,0.0,0.0,1.0,1.0,0.0,30.9349,1.01,0.08,0.0,178.1921152,316.819,12.66,0.069,0.02,0.000181
3578,1.0,0.0,0.0,0.0,1.0,1.0,0.0,30.9403,0.8649,0.0064,0.0,178.1921152,316.819,12.66,0.069,0.02,0.000181
3579,1.0,0.0,0.0,0.0,1.0,1.0,0.0,30.944648,0.96,0.05909260000000001,0.0,178.1921152,316.819,12.66,0.069,0.02,0.000181
3580,1.0,0.0,0.0,0.0,1.0,1.0,0.0,30.944593,0.86302,0.034063,0.0,178.1921152,316.819,12.66,0.069,0.02,0.000181
3581,1.0,0.0,0.0,0.0,1.0,1.0,0.0,30.94191,0.96,0.14,0.0,178.1921152,316.819,12.66,0.069,0.02,0.000181
3582,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0026,1.45479,0.076465,0.0,338.6062312,491.87,12.857,0.057,0.021,0.000314
3583,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0026215,1.45,0.07,0.0,338.6062312,491.87,12.857,0.057,0.021,0.000314
3584,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.00234671,1.45479,0.076465,0.0,338.6062312,491.87,12.857,0.057,0.021,0.000314
3585,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0026376,0.86,0.08458600000000001,0.0,338.6062312,491.87,12.857,0.057,0.021,0.000314
3586,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.002627,1.47,0.15,0.0,338.6062312,491.87,12.857,0.057,0.021,0.000314
3587,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.002654,1.525,0.092,0.0,338.6062312,491.87,12.857,0.057,0.021,0.000314
3588,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.00265,1.12,0.05,0.0,338.6062312,491.87,12.857,0.057,0.021,0.000314
3589,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.573413,1.015751,0.110165,0.0,339.6748444,405.732,13.173,0.08,0.024,0.000404
3590,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5735352,0.95,0.1337942,0.0,339.6748444,405.732,13.173,0.08,0.024,0.000404
3591,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.57336,0.995,0.042,0.0,339.6748444,405.732,13.173,0.08,0.024,0.000404
3592,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.57275378,1.00125,0.035806,0.0,339.6748444,405.732,13.173,0.08,0.024,0.000404
3593,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.57302,1.36,0.41,0.0,339.6748444,405.732,13.173,0.08,0.024,0.000404
3594,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.57333,1.046,0.071,0.0,339.6748444,405.732,13.173,0.08,0.024,0.000404
3595,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6.67199,0.696,0.023,0.0,334.3645089,112.467,12.391,0.08,0.023,0.000247
3596,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6.6717686,0.69,0.0313894,0.0,334.3645089,112.467,12.391,0.08,0.023,0.000247
3597,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6.67010938,0.695645,0.048036,0.0,334.3645089,112.467,12.391,0.08,0.023,0.000247
3598,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6.671774,0.647947,0.020911,0.0,334.3645089,112.467,12.391,0.08,0.023,0.000247
3599,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6.67196,0.577,0.015,0.0,334.3645089,112.467,12.391,0.08,0.023,0.000247
3600,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6.67202,0.73,0.05,0.0,334.3645089,112.467,12.391,0.08,0.023,0.000247
3601,1.0,0.0,0.0,0.0,1.0,2.0,0.0,16.19803,0.577,0.015,0.0,334.3645089,112.467,12.391,0.08,0.023,0.000247
3602,1.0,0.0,0.0,0.0,1.0,2.0,0.0,16.1966,0.73,0.05,0.0,334.3645089,112.467,12.391,0.08,0.023,0.000247
3603,1.0,0.0,0.0,0.0,1.0,2.0,0.0,16.197189,0.69,0.026409,0.0,334.3645089,112.467,12.391,0.08,0.023,0.000247
3604,1.0,0.0,0.0,0.0,1.0,2.0,0.0,16.197201,0.647947,0.020911,0.0,334.3645089,112.467,12.391,0.08,0.023,0.000247
3605,1.0,0.0,0.0,0.0,1.0,2.0,0.0,16.19697,0.696,0.023,0.0,334.3645089,112.467,12.391,0.08,0.023,0.000247
3606,1.0,0.0,0.0,0.0,1.0,2.0,0.0,20.2653,1.269,0.097,0.0,333.4267738,517.534,12.98,0.092,0.022,0.000262
3607,1.0,0.0,0.0,0.0,1.0,2.0,0.0,20.257,1.63,0.48,0.0,333.4267738,517.534,12.98,0.092,0.022,0.000262
3608,1.0,0.0,0.0,0.0,1.0,2.0,0.0,20.258209,0.95,0.2548,0.0,333.4267738,517.534,12.98,0.092,0.022,0.000262
3609,1.0,0.0,0.0,0.0,1.0,2.0,0.0,25.4556,1.63,0.48,0.0,333.4267738,517.534,12.98,0.092,0.022,0.000262
3610,1.0,0.0,0.0,0.0,1.0,2.0,0.0,25.457815,0.95,0.2568,0.0,333.4267738,517.534,12.98,0.092,0.022,0.000262
3611,1.0,0.0,0.0,0.0,1.0,2.0,0.0,25.4569,1.269,0.097,0.0,333.4267738,517.534,12.98,0.092,0.022,0.000262
3612,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.53147301,0.875405,0.0550268,0.0,332.4138478,499.891,14.132,0.092,0.025,0.000321
3613,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.5311178,0.82,0.0550268,0.0,332.4138478,499.891,14.132,0.092,0.025,0.000321
3614,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.53142,0.867,0.013,0.0,332.4138478,499.891,14.132,0.092,0.025,0.000321
3615,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.53044,0.726,0.08,0.0,332.4138478,499.891,14.132,0.092,0.025,0.000321
3616,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.647815,0.668753,0.023134,0.0,333.2125206,299.35679999999996,10.71,0.03,0.024,0.0004064
3617,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.64655,0.722,0.039,0.0,333.2125206,299.35679999999996,10.71,0.03,0.024,0.0004064
3618,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.65309622,0.9597505999999999,0.0818268,0.0,333.2125206,299.35679999999996,10.71,0.03,0.024,0.0004064
3619,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.6475,0.84,0.12,0.0,333.2125206,299.35679999999996,10.71,0.03,0.024,0.0004064
3620,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.647849,0.72,0.0818268,0.0,333.2125206,299.35679999999996,10.71,0.03,0.024,0.0004064
3621,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.06939,1.79,0.1,0.0,331.5266563,513.877,11.71,0.026,0.021,0.000242
3622,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0689232,1.59,0.1038,0.0,331.5266563,513.877,11.71,0.026,0.021,0.000242
3623,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.06963,1.67,0.12,0.0,331.5266563,513.877,11.71,0.026,0.021,0.000242
3624,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.06965,1.71,0.14,0.0,331.5266563,513.877,11.71,0.026,0.021,0.000242
3625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.38724,1.2557800000000001,0.1084268,0.0,333.6063167,1574.05,14.789,0.217,0.041,0.000367
3626,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.3949924,1.53945,0.1084268,0.0,333.6063167,1574.05,14.789,0.217,0.041,0.000367
3627,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.38752,1.43,0.23,0.0,333.6063167,1574.05,14.789,0.217,0.041,0.000367
3628,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.3872,1.53945,0.1084268,0.0,333.6063167,1574.05,14.789,0.217,0.041,0.000367
3629,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.387407,1.09,0.1084268,0.0,333.6063167,1574.05,14.789,0.217,0.041,0.000367
3630,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.05423,0.655,0.03,0.0,334.0195539,168.652,12.987,0.103,0.019,0.000478
3631,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.054787,0.702294,0.021329,0.0,334.0195539,168.652,12.987,0.103,0.019,0.000478
3632,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0549321,0.72,0.03989259999999999,0.0,334.0195539,168.652,12.987,0.103,0.019,0.000478
3633,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.05428,0.675,0.086,0.0,334.0195539,168.652,12.987,0.103,0.019,0.000478
3634,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.06599,0.491,0.065,0.0,335.7596816,180.697,16.024,0.24,0.024,0.000618
3635,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.065,0.491,0.055,0.0,335.7596816,180.697,16.024,0.24,0.024,0.000618
3636,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0658874,0.61,0.048663200000000004,0.0,335.7596816,180.697,16.024,0.24,0.024,0.000618
3637,1.0,0.0,0.0,0.0,1.0,1.0,0.0,28.6777,2.13,0.22,0.0,167.0937488,738.553,13.453,0.092,0.021,0.000345
3638,1.0,0.0,0.0,0.0,1.0,1.0,0.0,28.6911,1.597,0.016,0.0,167.0937488,738.553,13.453,0.092,0.021,0.000345
3639,1.0,0.0,0.0,0.0,1.0,1.0,0.0,28.6781,1.533,0.082,0.0,167.0937488,738.553,13.453,0.092,0.021,0.000345
3640,1.0,0.0,0.0,0.0,1.0,1.0,0.0,28.67992,0.96,0.17,0.0,167.0937488,738.553,13.453,0.092,0.021,0.000345
3641,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.978518,0.798574,0.034085,0.0,338.4759328,232.964,13.074,0.092,0.021,0.000395
3642,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.9782,0.783,0.06,0.0,338.4759328,232.964,13.074,0.092,0.021,0.000395
3643,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.98746633,0.792485,0.053288,0.0,338.4759328,232.964,13.074,0.092,0.021,0.000395
3644,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.97876,0.77,0.06527459999999999,0.0,338.4759328,232.964,13.074,0.092,0.021,0.000395
3645,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.97896,0.93,0.14,0.0,338.4759328,232.964,13.074,0.092,0.021,0.000395
3646,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.9862794,0.57,0.055200000000000006,0.0,341.7248656,153.192,16.14,0.2,0.026,0.000678
3647,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.98541,0.426,0.049,0.0,341.7248656,153.192,16.14,0.2,0.026,0.000678
3648,1.0,0.0,0.0,0.0,1.0,4.0,0.0,5.57739,0.232,0.056,0.0,334.6227504,66.4321,15.37,0.126,0.021,0.000527
3649,1.0,0.0,0.0,0.0,1.0,4.0,0.0,5.577212,0.330989,0.030366,0.0,334.6227504,66.4321,15.37,0.126,0.021,0.000527
3650,1.0,0.0,0.0,0.0,1.0,4.0,0.0,5.5773147,0.43,0.0366184,0.0,334.6227504,66.4321,15.37,0.126,0.021,0.000527
3651,1.0,0.0,0.0,0.0,1.0,4.0,0.0,15.189034,0.330989,0.030366,0.0,334.6227504,66.4321,15.37,0.126,0.021,0.000527
3652,1.0,0.0,0.0,0.0,1.0,4.0,0.0,15.1871,0.232,0.056,0.0,334.6227504,66.4321,15.37,0.126,0.021,0.000527
3653,1.0,0.0,0.0,0.0,1.0,4.0,0.0,7.760178,0.330989,0.030366,0.0,334.6227504,66.4321,15.37,0.126,0.021,0.000527
3654,1.0,0.0,0.0,0.0,1.0,4.0,0.0,7.7599,0.232,0.056,0.0,334.6227504,66.4321,15.37,0.126,0.021,0.000527
3655,1.0,0.0,0.0,0.0,1.0,4.0,0.0,24.1669,0.232,0.056,0.0,334.6227504,66.4321,15.37,0.126,0.021,0.000527
3656,1.0,0.0,0.0,0.0,1.0,4.0,0.0,24.158868,0.330989,0.030366,0.0,334.6227504,66.4321,15.37,0.126,0.021,0.000527
3657,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.49569,1.079,0.026,0.0,335.025662,269.183,11.345,0.034,0.021,0.000289
3658,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.495692,1.051008,0.131147,0.0,335.025662,269.183,11.345,0.034,0.021,0.000289
3659,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.4956613,1.77,0.048344399999999996,0.0,335.025662,269.183,11.345,0.034,0.021,0.000289
3660,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.49491004,1.05721,0.053361,0.0,335.025662,269.183,11.345,0.034,0.021,0.000289
3661,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.495,1.05721,0.053361,0.0,335.025662,269.183,11.345,0.034,0.021,0.000289
