,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbperlim,ttv_flag,st_rad,st_radlim,rastr,sy_dist,sy_vmag,sy_vmagerr1,sy_kmagerr1,sy_gaiamagerr1
3426,1,2,0,25.76051,0.0,0,0.92,0.0,0 days 04:58:46.290000,274.864,13.32,0.069,0.02,0.000339
3427,1,1,0,3.572326,0.0,0,0.966,0.0,0 days 05:19:48.400000,199.354,11.865,0.08,0.017,0.000365
3428,1,1,0,3.572326,0.0,0,0.966,0.0,0 days 05:19:48.400000,199.354,11.865,0.08,0.017,0.000365
3429,1,2,0,6.393025,0.0,0,1.239,0.0,0 days 10:46:56.390000,606.992,13.287,0.149,0.021,0.000439
3430,1,2,0,6.393025,0.0,0,1.239,0.0,0 days 10:46:56.390000,606.992,13.287,0.149,0.021,0.000439
3431,1,2,0,18.787839,0.0,0,1.239,0.0,0 days 10:46:56.390000,606.992,13.287,0.149,0.021,0.000439
3432,1,2,0,18.787839,0.0,0,1.239,0.0,0 days 10:46:56.390000,606.992,13.287,0.149,0.021,0.000439
3433,1,0,0,0.759978,0.0,0,1.541,0.0,0 days 10:32:17.630000,515.491,12.478,0.092,0.023,0.000256
3434,1,0,0,0.76001901813,0.0,0,1.65999,0.0,0 days 10:32:17.630000,515.491,12.478,0.092,0.023,0.000256
3435,1,0,0,0.759978,0.0,0,1.541,0.0,0 days 10:32:17.630000,515.491,12.478,0.092,0.023,0.000256
3436,1,1,0,10.00361,0.0,0,0.62,0.0,0 days 11:38:58.930000,231.828,14.855,0.114,0.023,0.000425
3437,1,1,0,10.0051,0.0,0,0.572,0.0,0 days 11:38:58.930000,231.828,14.855,0.114,0.023,0.000425
3438,1,1,0,10.00329,0.0,0,0.6,0.0,0 days 11:38:58.930000,231.828,14.855,0.114,0.023,0.000425
3439,1,1,0,10.00617969,0.0,0,0.684348,0.0,0 days 11:38:58.930000,231.828,14.855,0.114,0.023,0.000425
3440,1,1,0,10.0044,0.0,0,0.435,0.0,0 days 11:38:58.930000,231.828,14.855,0.114,0.023,0.000425
3441,1,1,0,10.003417,0.0,0,0.569359,0.0,0 days 11:38:58.930000,231.828,14.855,0.114,0.023,0.000425
3442,1,1,0,3.865053,0.0,0,0.382,0.0,0 days 10:18:02.650000,62.3804,15.108,0.067,0.024,0.00049
3443,1,1,0,3.865053,0.0,0,0.382,0.0,0 days 10:18:02.650000,62.3804,15.108,0.067,0.024,0.00049
3444,1,1,0,6.293099,0.0,0,0.675,0.0,0 days 10:19:57.020000,200.727,14.014,0.08,0.021,0.000383
3445,1,1,0,6.293099,0.0,0,0.675,0.0,0 days 10:19:57.020000,200.727,14.014,0.08,0.021,0.000383
3446,1,1,0,17.27474,0.0,0,1.28,0.0,0 days 10:45:48.460000,523.055,13.032,0.057,0.023,0.000362
3447,1,1,0,17.27474,0.0,0,1.28,0.0,0 days 10:45:48.460000,523.055,13.032,0.057,0.023,0.000362
3448,1,1,0,33.589979,0.0,0,0.886,0.0,0 days 10:56:45.450000,246.599,12.305,0.046,0.026,0.000271
3449,1,1,0,33.589979,0.0,0,0.886,0.0,0 days 10:56:45.450000,246.599,12.305,0.046,0.026,0.000271
3450,1,1,0,33.5920255,0.0,0,0.91,0.0,0 days 10:56:45.450000,246.599,12.305,0.046,0.026,0.000271
3451,1,1,0,13.115365,0.0,0,0.552,0.0,0 days 10:41:17.990000,121.63,14.622,0.137,0.02,0.000414
3452,1,1,0,13.115365,0.0,0,0.552,0.0,0 days 10:41:17.990000,121.63,14.622,0.137,0.02,0.000414
3453,1,1,0,3.4355113,0.0,0,0.8,0.0,0 days 10:57:30.240000,197.234,12.816,0.046,0.016,0.000428
3454,1,1,0,3.435471,0.0,0,0.765,0.0,0 days 10:57:30.240000,197.234,12.816,0.046,0.016,0.000428
3455,1,1,0,3.435453,0.0,0,0.765,0.0,0 days 10:57:30.240000,197.234,12.816,0.046,0.016,0.000428
3456,1,1,0,22.549406,0.0,0,0.961,0.0,0 days 15:23:32.930000,85.3751,9.465,0.004,0.033,0.000266
3457,1,1,0,22.549406,0.0,0,0.961,0.0,0 days 15:23:32.930000,85.3751,9.465,0.004,0.033,0.000266
3458,1,2,0,4.941907,0.0,0,0.927,0.0,0 days 15:30:13.260000,218.376,11.969,0.041,0.022,0.000252
3459,1,2,0,4.941907,0.0,0,0.927,0.0,0 days 15:30:13.260000,218.376,11.969,0.041,0.022,0.000252
3460,1,2,0,9.22453,0.0,0,0.927,0.0,0 days 15:30:13.260000,218.376,11.969,0.041,0.022,0.000252
3461,1,2,0,9.22453,0.0,0,0.927,0.0,0 days 15:30:13.260000,218.376,11.969,0.041,0.022,0.000252
3462,1,1,0,20.978959,0.0,0,0.784,0.0,0 days 15:11:40.050000,162.306,12.056,0.046,0.021,0.000364
3463,1,1,0,20.978959,0.0,0,0.784,0.0,0 days 15:11:40.050000,162.306,12.056,0.046,0.021,0.000364
3464,1,1,0,1.908084,0.0,0,1.228,0.0,0 days 15:13:49.230000,431.031,12.902,0.092,0.023,0.000283
3465,1,1,0,1.908084,0.0,0,1.228,0.0,0 days 15:13:49.230000,431.031,12.902,0.092,0.023,0.000283
3466,1,1,0,3.2141,0.0,0,1.375,0.0,0 days 03:52:00.870000,298.219,12.27,0.103,0.015,0.000161
3467,1,1,0,5.9382,0.0,0,0.977,0.0,0 days 05:05:02.910000,654.085,15.746,0.08,0.025,0.000464
3468,1,2,0,0.8094,0.0,0,0.7,0.0,0 days 23:33:40.220000,285.162,15.013,0.172,0.026,0.000434
3469,1,2,0,5.3301,0.0,0,0.7,0.0,0 days 23:33:40.220000,285.162,15.013,0.172,0.026,0.000434
3470,1,2,0,4.3696,0.0,0,0.732,0.0,0 days 23:26:32.690000,260.036,14.289,0.195,0.023,0.000406
3471,1,2,0,6.669,0.0,0,0.732,0.0,0 days 23:26:32.690000,260.036,14.289,0.195,0.023,0.000406
3472,1,1,0,4.01798053813,0.0,0,0.194357,0.0,0 days 09:08:48.370000,21.8182,15.33,0.027,0.023,0.000374
3473,1,1,0,4.0179694,0.0,0,0.1965,0.0,0 days 09:08:48.370000,21.8182,15.33,0.027,0.023,0.000374
3474,1,1,0,13.102,0.0,0,0.554,0.0,0 days 23:16:53.080000,120.311,14.794,0.033,0.021,0.000528
3475,1,1,0,6.535,0.0,0,0.5776,0.0,0 days 23:20:34.020000,94.0424,13.909,0.077,0.019,0.00059
3476,2,1,0,20.35954,0.0,0,0.539092,0.0,0 days 09:00:04.680000,268.685,16.52,0.2,0.024,0.000486
3477,2,1,0,20.35919,0.0,0,0.55,0.0,0 days 09:00:04.680000,268.685,16.52,0.2,0.024,0.000486
3478,2,1,0,20.35507390682,0.0,0,0.539092,0.0,0 days 09:00:04.680000,268.685,16.52,0.2,0.024,0.000486
3479,2,1,0,20.35847252,0.0,0,0.541,0.0,0 days 09:00:04.680000,268.685,16.52,0.2,0.024,0.000486
3480,2,1,0,20.358748,0.0,0,0.53,0.0,0 days 09:00:04.680000,268.685,16.52,0.2,0.024,0.000486
3481,2,1,0,20.359,0.0,0,0.539092,0.0,0 days 09:00:04.680000,268.685,16.52,0.2,0.024,0.000486
3482,1,1,0,6.68851,0.0,0,0.658,0.0,0 days 11:46:39.780000,396.913,15.006,0.126,0.019,0.00028
3483,1,1,0,6.6874352,0.0,0,0.69,0.0,0 days 11:46:39.780000,396.913,15.006,0.126,0.019,0.00028
3484,1,1,0,6.68796,0.0,0,0.643,0.0,0 days 11:46:39.780000,396.913,15.006,0.126,0.019,0.00028
3485,1,2,0,3.471149,0.0,0,0.542,0.0,0 days 11:16:28.090000,182.536,15.748,1.133,0.024,0.000914
3486,1,2,0,3.471136,0.0,0,0.61,0.0,0 days 11:16:28.090000,182.536,15.748,1.133,0.024,0.000914
3487,1,2,0,3.471341,0.0,0,0.587449,0.0,0 days 11:16:28.090000,182.536,15.748,1.133,0.024,0.000914
3488,1,2,0,3.471285,0.0,0,0.5,0.0,0 days 11:16:28.090000,182.536,15.748,1.133,0.024,0.000914
3489,1,2,0,3.4712802624,0.0,0,0.563,0.0,0 days 11:16:28.090000,182.536,15.748,1.133,0.024,0.000914
3490,1,2,0,3.47114,0.0,0,0.57,0.0,0 days 11:16:28.090000,182.536,15.748,1.133,0.024,0.000914
3491,1,2,0,2.19945,0.0,0,0.61,0.0,0 days 11:16:28.090000,182.536,15.748,1.133,0.024,0.000914
3492,1,2,0,2.198884,0.0,0,0.542,0.0,0 days 11:16:28.090000,182.536,15.748,1.133,0.024,0.000914
3493,1,1,0,5.657,0.0,0,1.58,0.0,0 days 11:36:02.800000,476.703,12.27,0.069,0.024,0.000293
3494,1,1,0,5.65706,0.0,0,1.09,0.0,0 days 11:36:02.800000,476.703,12.27,0.069,0.024,0.000293
3495,1,1,0,5.65688,0.0,0,1.58,0.0,0 days 11:36:02.800000,476.703,12.27,0.069,0.024,0.000293
3496,1,1,0,5.65621,0.0,0,1.617,0.0,0 days 11:36:02.800000,476.703,12.27,0.069,0.024,0.000293
3497,1,1,0,5.656256,0.0,0,1.03,0.0,0 days 11:36:02.800000,476.703,12.27,0.069,0.024,0.000293
3498,1,1,0,5.656304,0.0,0,1.561446,0.0,0 days 11:36:02.800000,476.703,12.27,0.069,0.024,0.000293
3499,1,1,0,1.7292591,0.0,0,0.66,0.0,0 days 11:18:31.860000,495.317,15.746,0.195,0.033,0.000839
3500,1,1,0,1.72926812424,0.0,0,0.766495,0.0,0 days 11:18:31.860000,495.317,15.746,0.195,0.033,0.000839
3501,1,1,0,1.7292577,0.0,0,0.729,0.0,0 days 11:18:31.860000,495.317,15.746,0.195,0.033,0.000839
3502,1,1,0,1.7292684,0.0,0,0.445,0.0,0 days 11:18:31.860000,495.317,15.746,0.195,0.033,0.000839
3503,1,1,0,1.729257,0.0,0,0.685548,0.0,0 days 11:18:31.860000,495.317,15.746,0.195,0.033,0.000839
3504,1,1,0,19.15344,0.0,0,1.12,0.0,0 days 11:37:03.900000,449.237,12.144,0.069,0.024,0.000372
3505,1,1,0,19.1541,0.0,0,1.29,0.0,0 days 11:37:03.900000,449.237,12.144,0.069,0.024,0.000372
3506,1,1,0,19.153,0.0,0,1.25,0.0,0 days 11:37:03.900000,449.237,12.144,0.069,0.024,0.000372
3507,1,1,0,19.153765,0.0,0,1.32,0.0,0 days 11:37:03.900000,449.237,12.144,0.069,0.024,0.000372
3508,1,1,0,19.15454,0.0,0,1.328888,0.0,0 days 11:37:03.900000,449.237,12.144,0.069,0.024,0.000372
3509,1,1,0,31.6372,0.0,0,0.76,0.0,0 days 11:14:19.820000,349.881,14.065,0.114,0.027,0.000359
3510,1,1,0,31.6551,0.0,0,0.774,0.0,0 days 11:14:19.820000,349.881,14.065,0.114,0.027,0.000359
3511,1,1,0,31.646306,0.0,0,0.73,0.0,0 days 11:14:19.820000,349.881,14.065,0.114,0.027,0.000359
3512,1,1,0,20.5065,0.0,0,0.73,0.0,0 days 11:44:29.590000,313.764,14.345,0.08,0.027,0.000622
3513,1,1,0,20.507693,0.0,0,0.72,0.0,0 days 11:44:29.590000,313.764,14.345,0.08,0.027,0.000622
3514,1,1,0,20.5107,0.0,0,0.662,0.0,0 days 11:44:29.590000,313.764,14.345,0.08,0.027,0.000622
3515,1,1,0,2.770522,0.0,0,0.696,0.0,0 days 11:49:16.860000,457.125,15.668,0.084,0.03,0.000571
3516,1,1,0,2.7706297,0.0,0,0.67,0.0,0 days 11:49:16.860000,457.125,15.668,0.084,0.03,0.000571
3517,1,1,0,2.77065,0.0,0,0.45,0.0,0 days 11:49:16.860000,457.125,15.668,0.084,0.03,0.000571
3518,1,2,0,5.73597,0.0,0,0.462,0.0,0 days 11:17:12.830000,202.943,14.974,0.275,0.023,0.000499
3519,1,2,0,5.73594,0.0,0,0.57,0.0,0 days 11:17:12.830000,202.943,14.974,0.275,0.023,0.000499
3520,1,2,0,5.73491,0.0,0,0.52,0.0,0 days 11:17:12.830000,202.943,14.974,0.275,0.023,0.000499
3521,1,2,0,5.7348462,0.0,0,0.62,0.0,0 days 11:17:12.830000,202.943,14.974,0.275,0.023,0.000499
3522,1,2,0,5.73649,0.0,0,0.532,0.0,0 days 11:17:12.830000,202.943,14.974,0.275,0.023,0.000499
3523,1,2,0,10.93406,0.0,0,0.52,0.0,0 days 11:17:12.830000,202.943,14.974,0.275,0.023,0.000499
3524,1,2,0,10.93459,0.0,0,0.532,0.0,0 days 11:17:12.830000,202.943,14.974,0.275,0.023,0.000499
3525,1,2,0,10.93241,0.0,0,0.57,0.0,0 days 11:17:12.830000,202.943,14.974,0.275,0.023,0.000499
3526,1,2,0,10.9324,0.0,0,0.462,0.0,0 days 11:17:12.830000,202.943,14.974,0.275,0.023,0.000499
3527,1,2,0,8.75198,0.0,0,0.634,0.0,0 days 11:17:56.080000,257.443,14.705,0.16,0.023,0.000513
3528,1,2,0,8.7529874,0.0,0,0.65,0.0,0 days 11:17:56.080000,257.443,14.705,0.16,0.023,0.000513
3529,1,2,0,8.7529,0.0,0,0.546,0.0,0 days 11:17:56.080000,257.443,14.705,0.16,0.023,0.000513
3530,1,0,0,13.008383,0.0,0,1.420548,0.0,0 days 16:27:14.660000,367.6,13.183,0.137,0.019,0.000888
3531,1,0,0,13.0106,0.0,0,,,0 days 16:27:14.660000,367.6,13.183,0.137,0.019,0.000888
3532,1,0,0,13.00819,0.0,0,1.76,0.0,0 days 16:27:14.660000,367.6,13.183,0.137,0.019,0.000888
3533,1,0,0,13.008278,0.0,0,0.71,0.0,0 days 16:27:14.660000,367.6,13.183,0.137,0.019,0.000888
3534,1,1,0,3.5353975,0.0,0,0.23,0.0,0 days 16:26:26.740000,1038.41,15.93,0.03,0.019,0.000376
3535,1,1,0,3.53482,0.0,0,1.49,0.0,0 days 16:26:26.740000,1038.41,15.93,0.03,0.019,0.000376
3536,1,1,0,3.535155,0.0,0,2.07,0.0,0 days 16:26:26.740000,1038.41,15.93,0.03,0.019,0.000376
3537,1,1,0,3.535055,0.0,0,2.192,0.0,0 days 16:26:26.740000,1038.41,15.93,0.03,0.019,0.000376
3538,1,1,0,12.20772,0.0,0,0.807,0.0,0 days 16:16:34.070000,138.018,12.634,0.057,0.021,0.000254
3539,1,1,0,12.207632,0.0,0,0.72,0.0,0 days 16:16:34.070000,138.018,12.634,0.057,0.021,0.000254
3540,1,1,0,12.20773,0.0,0,0.713,0.0,0 days 16:16:34.070000,138.018,12.634,0.057,0.021,0.000254
3541,1,1,0,12.2054,0.0,0,0.85,0.0,0 days 16:16:34.070000,138.018,12.634,0.057,0.021,0.000254
3542,1,1,0,12.2091165,0.0,0,0.824666,0.0,0 days 16:16:34.070000,138.018,12.634,0.057,0.021,0.000254
3543,1,1,0,9.7843,0.0,0,0.384,0.0,0 days 22:32:13,174.955,14.542,0.137,0.043,0.000502
3544,1,1,0,9.7833,0.0,0,0.643,0.0,0 days 22:32:13,174.955,14.542,0.137,0.043,0.000502
3545,1,1,0,2.84947127,0.0,0,0.737576,0.0,0 days 22:15:00.450000,159.522,13.519,0.092,0.025,0.000386
3546,1,1,0,2.849271,0.0,0,0.715,0.0,0 days 22:15:00.450000,159.522,13.519,0.092,0.025,0.000386
3547,1,1,0,2.8493,0.0,0,0.737576,0.0,0 days 22:15:00.450000,159.522,13.519,0.092,0.025,0.000386
3548,1,1,0,2.8492816,0.0,0,0.63,0.0,0 days 22:15:00.450000,159.522,13.519,0.092,0.025,0.000386
3549,1,1,0,2.849274,0.0,0,0.715385,0.0,0 days 22:15:00.450000,159.522,13.519,0.092,0.025,0.000386
3550,1,1,0,2.849282,0.0,0,0.74,0.0,0 days 22:15:00.450000,159.522,13.519,0.092,0.025,0.000386
3551,1,1,0,2.849302,0.0,0,0.662,0.0,0 days 22:15:00.450000,159.522,13.519,0.092,0.025,0.000386
3552,1,1,0,2.8492818,0.0,0,0.65,0.0,0 days 22:15:00.450000,159.522,13.519,0.092,0.025,0.000386
3553,1,1,0,2.849258,0.0,0,0.63,0.0,0 days 22:15:00.450000,159.522,13.519,0.092,0.025,0.000386
3554,1,1,0,9.0073,0.0,0,0.671,0.0,0 days 22:50:46.040000,264.213,14.414,0.103,0.023,0.000494
3555,1,1,0,9.007156,0.0,0,0.68,0.0,0 days 22:50:46.040000,264.213,14.414,0.103,0.023,0.000494
3556,1,1,0,9.0063,0.0,0,0.621,0.0,0 days 22:50:46.040000,264.213,14.414,0.103,0.023,0.000494
3557,1,1,0,9.0074,0.0,0,0.599,0.0,0 days 22:50:46.040000,264.213,14.414,0.103,0.023,0.000494
3558,1,3,0,7.0525273,0.0,0,0.76,0.0,0 days 22:15:17.240000,181.746,12.415,0.057,0.021,0.000424
3559,1,3,0,7.05254,0.0,0,0.86,0.0,0 days 22:15:17.240000,181.746,12.415,0.057,0.021,0.000424
3560,1,3,0,7.05235,0.0,0,0.837,0.0,0 days 22:15:17.240000,181.746,12.415,0.057,0.021,0.000424
3561,1,3,0,7.052475,0.0,0,0.803348,0.0,0 days 22:15:17.240000,181.746,12.415,0.057,0.021,0.000424
3562,1,3,0,7.05240378,0.0,0,0.836424,0.0,0 days 22:15:17.240000,181.746,12.415,0.057,0.021,0.000424
3563,1,3,0,2.53726,0.0,0,0.86,0.0,0 days 22:15:17.240000,181.746,12.415,0.057,0.021,0.000424
3564,1,3,0,2.537071,0.0,0,0.803348,0.0,0 days 22:15:17.240000,181.746,12.415,0.057,0.021,0.000424
3565,1,3,0,2.5370422,0.0,0,0.76,0.0,0 days 22:15:17.240000,181.746,12.415,0.057,0.021,0.000424
3566,1,3,0,2.53712,0.0,0,0.837,0.0,0 days 22:15:17.240000,181.746,12.415,0.057,0.021,0.000424
3567,1,3,0,22.881145,0.0,0,0.76,0.0,0 days 22:15:17.240000,181.746,12.415,0.057,0.021,0.000424
3568,1,3,0,22.882,0.0,0,0.837,0.0,0 days 22:15:17.240000,181.746,12.415,0.057,0.021,0.000424
3569,1,3,0,22.88159,0.0,0,0.803348,0.0,0 days 22:15:17.240000,181.746,12.415,0.057,0.021,0.000424
3570,1,3,0,22.8827,0.0,0,0.86,0.0,0 days 22:15:17.240000,181.746,12.415,0.057,0.021,0.000424
3571,1,2,0,20.6921,0.0,0,0.731,0.0,0 days 22:35:46.210000,311.313,14.266,0.114,0.023,0.00033
3572,1,2,0,20.6915,0.0,0,0.64,0.0,0 days 22:35:46.210000,311.313,14.266,0.114,0.023,0.00033
3573,1,2,0,20.698453,0.0,0,0.73,0.0,0 days 22:35:46.210000,311.313,14.266,0.114,0.023,0.00033
3574,1,2,0,11.2954,0.0,0,0.731,0.0,0 days 22:35:46.210000,311.313,14.266,0.114,0.023,0.00033
3575,1,2,0,11.29665,0.0,0,0.64,0.0,0 days 22:35:46.210000,311.313,14.266,0.114,0.023,0.00033
3576,1,2,0,11.295158,0.0,0,0.73,0.0,0 days 22:35:46.210000,311.313,14.266,0.114,0.023,0.00033
3577,1,1,0,30.9349,0.0,0,1.01,0.0,0 days 11:52:46.110000,316.819,12.66,0.069,0.02,0.000181
3578,1,1,0,30.9403,0.0,0,0.8649,0.0,0 days 11:52:46.110000,316.819,12.66,0.069,0.02,0.000181
3579,1,1,0,30.944648,0.0,0,0.96,0.0,0 days 11:52:46.110000,316.819,12.66,0.069,0.02,0.000181
3580,1,1,0,30.944593,0.0,0,0.86302,0.0,0 days 11:52:46.110000,316.819,12.66,0.069,0.02,0.000181
3581,1,1,0,30.94191,0.0,0,0.96,0.0,0 days 11:52:46.110000,316.819,12.66,0.069,0.02,0.000181
3582,1,1,0,3.0026,0.0,0,1.45479,0.0,0 days 22:34:25.500000,491.87,12.857,0.057,0.021,0.000314
3583,1,1,0,3.0026215,0.0,0,1.45,0.0,0 days 22:34:25.500000,491.87,12.857,0.057,0.021,0.000314
3584,1,1,0,3.00234671,0.0,0,1.45479,0.0,0 days 22:34:25.500000,491.87,12.857,0.057,0.021,0.000314
3585,1,1,0,3.0026376,0.0,0,0.86,0.0,0 days 22:34:25.500000,491.87,12.857,0.057,0.021,0.000314
3586,1,1,0,3.002627,0.0,0,1.47,0.0,0 days 22:34:25.500000,491.87,12.857,0.057,0.021,0.000314
3587,1,1,0,3.002654,0.0,0,1.525,0.0,0 days 22:34:25.500000,491.87,12.857,0.057,0.021,0.000314
3588,1,1,0,3.00265,0.0,0,1.12,0.0,0 days 22:34:25.500000,491.87,12.857,0.057,0.021,0.000314
3589,1,1,0,2.573413,0.0,0,1.015751,0.0,0 days 22:38:41.960000,405.732,13.173,0.08,0.024,0.000404
3590,1,1,0,2.5735352,0.0,0,0.95,0.0,0 days 22:38:41.960000,405.732,13.173,0.08,0.024,0.000404
3591,1,1,0,2.57336,0.0,0,0.995,0.0,0 days 22:38:41.960000,405.732,13.173,0.08,0.024,0.000404
3592,1,1,0,2.57275378,0.0,0,1.00125,0.0,0 days 22:38:41.960000,405.732,13.173,0.08,0.024,0.000404
3593,1,1,0,2.57302,0.0,0,1.36,0.0,0 days 22:38:41.960000,405.732,13.173,0.08,0.024,0.000404
3594,1,1,0,2.57333,0.0,0,1.046,0.0,0 days 22:38:41.960000,405.732,13.173,0.08,0.024,0.000404
3595,1,2,0,6.67199,0.0,0,0.696,0.0,0 days 22:17:27.480000,112.467,12.391,0.08,0.023,0.000247
3596,1,2,0,6.6717686,0.0,0,0.69,0.0,0 days 22:17:27.480000,112.467,12.391,0.08,0.023,0.000247
3597,1,2,0,6.67010938,0.0,0,0.695645,0.0,0 days 22:17:27.480000,112.467,12.391,0.08,0.023,0.000247
3598,1,2,0,6.671774,0.0,0,0.647947,0.0,0 days 22:17:27.480000,112.467,12.391,0.08,0.023,0.000247
3599,1,2,0,6.67196,0.0,0,0.577,0.0,0 days 22:17:27.480000,112.467,12.391,0.08,0.023,0.000247
3600,1,2,0,6.67202,0.0,0,0.73,0.0,0 days 22:17:27.480000,112.467,12.391,0.08,0.023,0.000247
3601,1,2,0,16.19803,0.0,0,0.577,0.0,0 days 22:17:27.480000,112.467,12.391,0.08,0.023,0.000247
3602,1,2,0,16.1966,0.0,0,0.73,0.0,0 days 22:17:27.480000,112.467,12.391,0.08,0.023,0.000247
3603,1,2,0,16.197189,0.0,0,0.69,0.0,0 days 22:17:27.480000,112.467,12.391,0.08,0.023,0.000247
3604,1,2,0,16.197201,0.0,0,0.647947,0.0,0 days 22:17:27.480000,112.467,12.391,0.08,0.023,0.000247
3605,1,2,0,16.19697,0.0,0,0.696,0.0,0 days 22:17:27.480000,112.467,12.391,0.08,0.023,0.000247
3606,1,2,0,20.2653,0.0,0,1.269,0.0,0 days 22:13:42.430000,517.534,12.98,0.092,0.022,0.000262
3607,1,2,0,20.257,0.0,0,1.63,0.0,0 days 22:13:42.430000,517.534,12.98,0.092,0.022,0.000262
3608,1,2,0,20.258209,0.0,0,0.95,0.0,0 days 22:13:42.430000,517.534,12.98,0.092,0.022,0.000262
3609,1,2,0,25.4556,0.0,0,1.63,0.0,0 days 22:13:42.430000,517.534,12.98,0.092,0.022,0.000262
3610,1,2,0,25.457815,0.0,0,0.95,0.0,0 days 22:13:42.430000,517.534,12.98,0.092,0.022,0.000262
3611,1,2,0,25.4569,0.0,0,1.269,0.0,0 days 22:13:42.430000,517.534,12.98,0.092,0.022,0.000262
3612,1,1,0,6.53147301,0.0,0,0.875405,0.0,0 days 22:09:39.320000,499.891,14.132,0.092,0.025,0.000321
3613,1,1,0,6.5311178,0.0,0,0.82,0.0,0 days 22:09:39.320000,499.891,14.132,0.092,0.025,0.000321
3614,1,1,0,6.53142,0.0,0,0.867,0.0,0 days 22:09:39.320000,499.891,14.132,0.092,0.025,0.000321
3615,1,1,0,6.53044,0.0,0,0.726,0.0,0 days 22:09:39.320000,499.891,14.132,0.092,0.025,0.000321
3616,1,1,0,12.647815,0.0,0,0.668753,0.0,0 days 22:12:51,,10.71,0.03,0.024,
3617,1,1,0,12.64655,0.0,0,0.722,0.0,0 days 22:12:51,,10.71,0.03,0.024,
3618,1,1,0,12.65309622,0.0,0,,,0 days 22:12:51,,10.71,0.03,0.024,
3619,1,1,0,12.6475,0.0,0,0.84,0.0,0 days 22:12:51,,10.71,0.03,0.024,
3620,1,1,0,12.647849,0.0,0,0.72,0.0,0 days 22:12:51,,10.71,0.03,0.024,
3621,1,1,0,5.06939,0.0,0,1.79,0.0,0 days 22:06:06.400000,513.877,11.71,0.026,0.021,0.000242
3622,1,1,0,5.0689232,0.0,0,1.59,0.0,0 days 22:06:06.400000,513.877,11.71,0.026,0.021,0.000242
3623,1,1,0,5.06963,0.0,0,1.67,0.0,0 days 22:06:06.400000,513.877,11.71,0.026,0.021,0.000242
3624,1,1,0,5.06965,0.0,0,1.71,0.0,0 days 22:06:06.400000,513.877,11.71,0.026,0.021,0.000242
3625,1,0,0,24.38724,0.0,0,,,0 days 22:14:25.520000,1574.05,14.789,0.217,0.041,0.000367
3626,1,0,0,24.3949924,0.0,0,1.53945,0.0,0 days 22:14:25.520000,1574.05,14.789,0.217,0.041,0.000367
3627,1,0,0,24.38752,0.0,0,1.43,0.0,0 days 22:14:25.520000,1574.05,14.789,0.217,0.041,0.000367
3628,1,0,0,24.3872,0.0,0,1.53945,0.0,0 days 22:14:25.520000,1574.05,14.789,0.217,0.041,0.000367
3629,1,0,0,24.387407,0.0,0,1.09,0.0,0 days 22:14:25.520000,1574.05,14.789,0.217,0.041,0.000367
3630,1,1,0,8.05423,0.0,0,0.655,0.0,0 days 22:16:04.690000,168.652,12.987,0.103,0.019,0.000478
3631,1,1,0,8.054787,0.0,0,0.702294,0.0,0 days 22:16:04.690000,168.652,12.987,0.103,0.019,0.000478
3632,1,1,0,8.0549321,0.0,0,0.72,0.0,0 days 22:16:04.690000,168.652,12.987,0.103,0.019,0.000478
3633,1,1,0,8.05428,0.0,0,0.675,0.0,0 days 22:16:04.690000,168.652,12.987,0.103,0.019,0.000478
3634,1,1,0,7.06599,0.0,0,0.491,0.0,0 days 22:23:02.320000,180.697,16.024,0.24,0.024,0.000618
3635,1,1,0,7.065,0.0,0,0.491,0.0,0 days 22:23:02.320000,180.697,16.024,0.24,0.024,0.000618
3636,1,1,0,7.0658874,0.0,0,0.61,0.0,0 days 22:23:02.320000,180.697,16.024,0.24,0.024,0.000618
3637,1,1,0,28.6777,0.0,0,2.13,0.0,0 days 11:08:22.500000,738.553,13.453,0.092,0.021,0.000345
3638,1,1,0,28.6911,0.0,0,1.597,0.0,0 days 11:08:22.500000,738.553,13.453,0.092,0.021,0.000345
3639,1,1,0,28.6781,0.0,0,1.533,0.0,0 days 11:08:22.500000,738.553,13.453,0.092,0.021,0.000345
3640,1,1,0,28.67992,0.0,0,0.96,0.0,0 days 11:08:22.500000,738.553,13.453,0.092,0.021,0.000345
3641,1,1,0,13.978518,0.0,0,0.798574,0.0,0 days 22:33:54.220000,232.964,13.074,0.092,0.021,0.000395
3642,1,1,0,13.9782,0.0,0,0.783,0.0,0 days 22:33:54.220000,232.964,13.074,0.092,0.021,0.000395
3643,1,1,0,13.98746633,0.0,0,0.792485,0.0,0 days 22:33:54.220000,232.964,13.074,0.092,0.021,0.000395
3644,1,1,0,13.97876,0.0,0,0.77,0.0,0 days 22:33:54.220000,232.964,13.074,0.092,0.021,0.000395
3645,1,1,0,13.97896,0.0,0,0.93,0.0,0 days 22:33:54.220000,232.964,13.074,0.092,0.021,0.000395
3646,1,1,0,6.9862794,0.0,0,0.57,0.0,0 days 22:46:53.970000,153.192,16.14,0.2,0.026,0.000678
3647,1,1,0,6.98541,0.0,0,0.426,0.0,0 days 22:46:53.970000,153.192,16.14,0.2,0.026,0.000678
3648,1,4,0,5.57739,0.0,0,0.232,0.0,0 days 22:18:29.460000,66.4321,15.37,0.126,0.021,0.000527
